,frameNumber,dateTime,lat,lon
0,1,2019-10-07 09:25:54.668,-34.593118,-58.484778
1,2,2019-10-07 09:25:54.708,-34.593118,-58.484778
2,3,2019-10-07 09:25:54.748,-34.593118,-58.484778
3,4,2019-10-07 09:25:54.788,-34.593118,-58.484778
4,5,2019-10-07 09:25:54.828,-34.593118,-58.484778
5,6,2019-10-07 09:25:54.868,-34.593118,-58.484778
6,7,2019-10-07 09:25:54.908,-34.593117,-58.484778
7,8,2019-10-07 09:25:54.948,-34.593117,-58.484778
8,9,2019-10-07 09:25:54.988,-34.593117,-58.484778
9,10,2019-10-07 09:25:55.028,-34.593117,-58.484778
10,11,2019-10-07 09:25:55.068,-34.593117,-58.484778
11,12,2019-10-07 09:25:55.108,-34.593117,-58.484778
12,13,2019-10-07 09:25:55.148,-34.593117,-58.484778
13,14,2019-10-07 09:25:55.188,-34.593117,-58.484778
14,15,2019-10-07 09:25:55.228,-34.593117,-58.484778
15,16,2019-10-07 09:25:55.268,-34.593117,-58.484778
16,17,2019-10-07 09:25:55.308,-34.593116,-58.484778
17,18,2019-10-07 09:25:55.348,-34.593116,-58.484778
18,19,2019-10-07 09:25:55.388,-34.593116,-58.484778
19,20,2019-10-07 09:25:55.428,-34.593116,-58.484778
20,21,2019-10-07 09:25:55.468,-34.593116,-58.484778
21,22,2019-10-07 09:25:55.508,-34.593116,-58.484778
22,23,2019-10-07 09:25:55.548,-34.593116,-58.484778
23,24,2019-10-07 09:25:55.588,-34.593116,-58.484778
24,25,2019-10-07 09:25:55.628,-34.593115,-58.484778
25,26,2019-10-07 09:25:55.668,-34.593115,-58.484778
26,27,2019-10-07 09:25:55.708,-34.593115,-58.484778
27,28,2019-10-07 09:25:55.748,-34.593115,-58.484778
28,29,2019-10-07 09:25:55.788,-34.593115,-58.484778
29,30,2019-10-07 09:25:55.828,-34.593114,-58.484778
30,31,2019-10-07 09:25:55.868,-34.593114,-58.484778
31,32,2019-10-07 09:25:55.908,-34.593114,-58.484778
32,33,2019-10-07 09:25:55.948,-34.593114,-58.484778
33,34,2019-10-07 09:25:55.988,-34.593114,-58.484778
34,35,2019-10-07 09:25:56.028,-34.593113,-58.484778
35,36,2019-10-07 09:25:56.068,-34.593113,-58.484778
36,37,2019-10-07 09:25:56.108,-34.593113,-58.484778
37,38,2019-10-07 09:25:56.148,-34.593113,-58.484778
38,39,2019-10-07 09:25:56.188,-34.593113,-58.484778
39,40,2019-10-07 09:25:56.228,-34.593112,-58.484778
40,41,2019-10-07 09:25:56.268,-34.593112,-58.484778
41,42,2019-10-07 09:25:56.308,-34.593112,-58.484778
42,43,2019-10-07 09:25:56.348,-34.593112,-58.484778
43,44,2019-10-07 09:25:56.388,-34.593112,-58.484778
44,45,2019-10-07 09:25:56.428,-34.593111,-58.484778
45,46,2019-10-07 09:25:56.468,-34.593111,-58.484778
46,47,2019-10-07 09:25:56.508,-34.593111,-58.484778
47,48,2019-10-07 09:25:56.548,-34.593111,-58.484778
48,49,2019-10-07 09:25:56.588,-34.593111,-58.484778
49,50,2019-10-07 09:25:56.628,-34.59311,-58.484778
50,51,2019-10-07 09:25:56.668,-34.59311,-58.484778
51,52,2019-10-07 09:25:56.708,-34.593109,-58.484778
52,53,2019-10-07 09:25:56.748,-34.593109,-58.484778
53,54,2019-10-07 09:25:56.788,-34.593109,-58.484778
54,55,2019-10-07 09:25:56.828,-34.593108,-58.484778
55,56,2019-10-07 09:25:56.868,-34.593108,-58.484778
56,57,2019-10-07 09:25:56.908,-34.593107,-58.484778
57,58,2019-10-07 09:25:56.948,-34.593107,-58.484778
58,59,2019-10-07 09:25:56.988,-34.593107,-58.484778
59,60,2019-10-07 09:25:57.028,-34.593107,-58.484778
60,61,2019-10-07 09:25:57.068,-34.593107,-58.484778
61,62,2019-10-07 09:25:57.108,-34.593106,-58.484778
62,63,2019-10-07 09:25:57.148,-34.593106,-58.484778
63,64,2019-10-07 09:25:57.188,-34.593106,-58.484778
64,65,2019-10-07 09:25:57.228,-34.593105,-58.484778
65,66,2019-10-07 09:25:57.268,-34.593105,-58.484778
66,67,2019-10-07 09:25:57.308,-34.593105,-58.484778
67,68,2019-10-07 09:25:57.348,-34.593105,-58.484778
68,69,2019-10-07 09:25:57.388,-34.593105,-58.484778
69,70,2019-10-07 09:25:57.428,-34.593104,-58.484778
70,71,2019-10-07 09:25:57.468,-34.593104,-58.484778
