,frameNumber,dateTime,lat,lon
0,1,2019-09-04 10:34:56.701,-34.592866,-58.484739
1,2,2019-09-04 10:34:56.741,-34.592866,-58.484739
2,3,2019-09-04 10:34:56.781,-34.592866,-58.484739
3,4,2019-09-04 10:34:56.821,-34.592866,-58.484739
4,5,2019-09-04 10:34:56.861,-34.592866,-58.484739
5,6,2019-09-04 10:34:56.901,-34.592866,-58.484739
6,7,2019-09-04 10:34:56.941,-34.592866,-58.484739
7,8,2019-09-04 10:34:56.981,-34.592866,-58.484739
8,9,2019-09-04 10:34:57.021,-34.592866,-58.484739
9,10,2019-09-04 10:34:57.061,-34.592866,-58.484739
10,11,2019-09-04 10:34:57.101,-34.592866,-58.484739
11,12,2019-09-04 10:34:57.141,-34.592866,-58.484739
12,13,2019-09-04 10:34:57.181,-34.592866,-58.484739
13,14,2019-09-04 10:34:57.221,-34.592866,-58.484739
14,15,2019-09-04 10:34:57.261,-34.592866,-58.484739
15,16,2019-09-04 10:34:57.301,-34.592866,-58.484739
16,17,2019-09-04 10:34:57.341,-34.592866,-58.484739
17,18,2019-09-04 10:34:57.381,-34.592866,-58.484739
18,19,2019-09-04 10:34:57.421,-34.592866,-58.484739
19,20,2019-09-04 10:34:57.461,-34.592866,-58.484739
20,21,2019-09-04 10:34:57.501,-34.592866,-58.484739
21,22,2019-09-04 10:34:57.541,-34.592866,-58.484739
22,23,2019-09-04 10:34:57.581,-34.592866,-58.484739
23,24,2019-09-04 10:34:57.621,-34.592866,-58.484739
24,25,2019-09-04 10:34:57.661,-34.592866,-58.484739
25,26,2019-09-04 10:34:57.701,-34.592866,-58.484739
26,27,2019-09-04 10:34:57.741,-34.592866,-58.484739
27,28,2019-09-04 10:34:57.781,-34.592866,-58.484739
28,29,2019-09-04 10:34:57.821,-34.592866,-58.484739
29,30,2019-09-04 10:34:57.861,-34.592866,-58.484739
30,31,2019-09-04 10:34:57.901,-34.592866,-58.484739
31,32,2019-09-04 10:34:57.941,-34.592866,-58.484739
32,33,2019-09-04 10:34:57.981,-34.592866,-58.484739
33,34,2019-09-04 10:34:58.021,-34.592866,-58.484739
34,35,2019-09-04 10:34:58.061,-34.592866,-58.484739
35,36,2019-09-04 10:34:58.101,-34.592866,-58.484739
36,37,2019-09-04 10:34:58.141,-34.592866,-58.484739
37,38,2019-09-04 10:34:58.181,-34.592866,-58.484739
38,39,2019-09-04 10:34:58.221,-34.592866,-58.484739
39,40,2019-09-04 10:34:58.261,-34.592866,-58.484738
