,frameNumber,dateTime,lat,lon
0,1,2019-10-07 08:57:55.917,-34.593021,-58.485203
1,2,2019-10-07 08:57:55.957,-34.593021,-58.485203
2,3,2019-10-07 08:57:55.997,-34.593021,-58.485203
3,4,2019-10-07 08:57:56.037,-34.593021,-58.485203
4,5,2019-10-07 08:57:56.077,-34.593021,-58.485203
5,6,2019-10-07 08:57:56.117,-34.593021,-58.485203
6,7,2019-10-07 08:57:56.157,-34.593021,-58.485203
7,8,2019-10-07 08:57:56.197,-34.593021,-58.485203
8,9,2019-10-07 08:57:56.237,-34.593021,-58.485203
9,10,2019-10-07 08:57:56.277,-34.593021,-58.485203
10,11,2019-10-07 08:57:56.317,-34.593021,-58.485203
11,12,2019-10-07 08:57:56.357,-34.593021,-58.485203
12,13,2019-10-07 08:57:56.397,-34.593021,-58.485203
13,14,2019-10-07 08:57:56.437,-34.593021,-58.485203
14,15,2019-10-07 08:57:56.477,-34.593021,-58.485203
15,16,2019-10-07 08:57:56.517,-34.593021,-58.485203
16,17,2019-10-07 08:57:56.557,-34.593021,-58.485203
17,18,2019-10-07 08:57:56.597,-34.593021,-58.485203
18,19,2019-10-07 08:57:56.637,-34.593021,-58.485203
19,20,2019-10-07 08:57:56.677,-34.593021,-58.485203
20,21,2019-10-07 08:57:56.717,-34.593021,-58.485203
21,22,2019-10-07 08:57:56.757,-34.593021,-58.485203
22,23,2019-10-07 08:57:56.797,-34.593021,-58.485203
23,24,2019-10-07 08:57:56.837,-34.593021,-58.485203
24,25,2019-10-07 08:57:56.877,-34.593021,-58.485203
25,26,2019-10-07 08:57:56.917,-34.593021,-58.485203
26,27,2019-10-07 08:57:56.957,-34.593021,-58.485203
27,28,2019-10-07 08:57:56.997,-34.593021,-58.485203
28,29,2019-10-07 08:57:57.037,-34.593021,-58.485203
29,30,2019-10-07 08:57:57.077,-34.593021,-58.485203
30,31,2019-10-07 08:57:57.117,-34.593021,-58.485203
31,32,2019-10-07 08:57:57.157,-34.593021,-58.485203
32,33,2019-10-07 08:57:57.197,-34.593021,-58.485203
33,34,2019-10-07 08:57:57.237,-34.593021,-58.485203
34,35,2019-10-07 08:57:57.277,-34.593021,-58.485203
35,36,2019-10-07 08:57:57.317,-34.593021,-58.485203
36,37,2019-10-07 08:57:57.357,-34.593021,-58.485203
37,38,2019-10-07 08:57:57.397,-34.593021,-58.485203
38,39,2019-10-07 08:57:57.437,-34.593021,-58.485203
39,40,2019-10-07 08:57:57.477,-34.593021,-58.485203
40,41,2019-10-07 08:57:57.517,-34.593021,-58.485203
41,42,2019-10-07 08:57:57.557,-34.593021,-58.485203
42,43,2019-10-07 08:57:57.597,-34.593021,-58.485203
43,44,2019-10-07 08:57:57.637,-34.593021,-58.485203
44,45,2019-10-07 08:57:57.677,-34.593021,-58.485203
45,46,2019-10-07 08:57:57.717,-34.59302,-58.485203
46,47,2019-10-07 08:57:57.757,-34.59302,-58.485203
47,48,2019-10-07 08:57:57.797,-34.59302,-58.485203
48,49,2019-10-07 08:57:57.837,-34.59302,-58.485203
49,50,2019-10-07 08:57:57.877,-34.59302,-58.485203
50,51,2019-10-07 08:57:57.917,-34.59302,-58.485203
51,52,2019-10-07 08:57:57.957,-34.59302,-58.485203
52,53,2019-10-07 08:57:57.997,-34.59302,-58.485203
53,54,2019-10-07 08:57:58.037,-34.59302,-58.485203
54,55,2019-10-07 08:57:58.077,-34.59302,-58.485203
55,56,2019-10-07 08:57:58.117,-34.59302,-58.485203
56,57,2019-10-07 08:57:58.157,-34.59302,-58.485203
57,58,2019-10-07 08:57:58.197,-34.59302,-58.485203
58,59,2019-10-07 08:57:58.237,-34.59302,-58.485203
59,60,2019-10-07 08:57:58.277,-34.59302,-58.485203
60,61,2019-10-07 08:57:58.317,-34.59302,-58.485203
61,62,2019-10-07 08:57:58.357,-34.59302,-58.485203
