,frameNumber,dateTime,lat,lon
0,1,2019-09-26 09:35:29.856,-34.593004,-58.484939
1,2,2019-09-26 09:35:29.896,-34.593004,-58.484939
2,3,2019-09-26 09:35:29.936,-34.593004,-58.484939
3,4,2019-09-26 09:35:29.976,-34.593004,-58.484939
4,5,2019-09-26 09:35:30.016,-34.593004,-58.484939
5,6,2019-09-26 09:35:30.056,-34.593004,-58.484939
6,7,2019-09-26 09:35:30.096,-34.593004,-58.484939
7,8,2019-09-26 09:35:30.136,-34.593004,-58.484939
8,9,2019-09-26 09:35:30.176,-34.593004,-58.484939
9,10,2019-09-26 09:35:30.216,-34.593004,-58.484939
10,11,2019-09-26 09:35:30.256,-34.593004,-58.484939
11,12,2019-09-26 09:35:30.296,-34.593004,-58.484939
12,13,2019-09-26 09:35:30.336,-34.593004,-58.484939
13,14,2019-09-26 09:35:30.376,-34.593004,-58.484939
14,15,2019-09-26 09:35:30.416,-34.593004,-58.484939
15,16,2019-09-26 09:35:30.456,-34.593004,-58.484939
16,17,2019-09-26 09:35:30.496,-34.593004,-58.484939
17,18,2019-09-26 09:35:30.536,-34.593004,-58.484939
18,19,2019-09-26 09:35:30.576,-34.593004,-58.484939
19,20,2019-09-26 09:35:30.616,-34.593004,-58.484939
20,21,2019-09-26 09:35:30.656,-34.593004,-58.484939
21,22,2019-09-26 09:35:30.696,-34.593004,-58.484939
22,23,2019-09-26 09:35:30.736,-34.593004,-58.484939
23,24,2019-09-26 09:35:30.776,-34.593004,-58.484939
24,25,2019-09-26 09:35:30.816,-34.593004,-58.484939
25,26,2019-09-26 09:35:30.856,-34.593004,-58.484939
26,27,2019-09-26 09:35:30.896,-34.593004,-58.484939
27,28,2019-09-26 09:35:30.936,-34.593004,-58.484939
28,29,2019-09-26 09:35:30.976,-34.593004,-58.484939
29,30,2019-09-26 09:35:31.016,-34.593004,-58.484939
30,31,2019-09-26 09:35:31.056,-34.593004,-58.484939
31,32,2019-09-26 09:35:31.096,-34.593004,-58.484939
32,33,2019-09-26 09:35:31.136,-34.593004,-58.484939
33,34,2019-09-26 09:35:31.176,-34.593004,-58.484939
34,35,2019-09-26 09:35:31.216,-34.593004,-58.484939
35,36,2019-09-26 09:35:31.256,-34.593004,-58.484939
36,37,2019-09-26 09:35:31.296,-34.593004,-58.484939
37,38,2019-09-26 09:35:31.336,-34.593004,-58.484939
38,39,2019-09-26 09:35:31.376,-34.593004,-58.484939
39,40,2019-09-26 09:35:31.416,-34.593004,-58.484939
40,41,2019-09-26 09:35:31.456,-34.593004,-58.484939
41,42,2019-09-26 09:35:31.496,-34.593004,-58.484939
42,43,2019-09-26 09:35:31.536,-34.593004,-58.484939
43,44,2019-09-26 09:35:31.576,-34.593004,-58.484939
44,45,2019-09-26 09:35:31.616,-34.593004,-58.484939
45,46,2019-09-26 09:35:31.656,-34.593005,-58.484939
46,47,2019-09-26 09:35:31.696,-34.593005,-58.484939
47,48,2019-09-26 09:35:31.736,-34.593005,-58.484939
48,49,2019-09-26 09:35:31.776,-34.593005,-58.484939
49,50,2019-09-26 09:35:31.816,-34.593005,-58.484939
50,51,2019-09-26 09:35:31.856,-34.593005,-58.484939
51,52,2019-09-26 09:35:31.896,-34.593005,-58.484939
52,53,2019-09-26 09:35:31.936,-34.593005,-58.484939
53,54,2019-09-26 09:35:31.976,-34.593005,-58.484939
54,55,2019-09-26 09:35:32.016,-34.593005,-58.484939
55,56,2019-09-26 09:35:32.056,-34.593005,-58.484939
56,57,2019-09-26 09:35:32.096,-34.593005,-58.484939
57,58,2019-09-26 09:35:32.136,-34.593005,-58.484939
58,59,2019-09-26 09:35:32.176,-34.593005,-58.484939
59,60,2019-09-26 09:35:32.216,-34.593005,-58.484939
60,61,2019-09-26 09:35:32.256,-34.593004,-58.484939
61,62,2019-09-26 09:35:32.296,-34.593004,-58.484939
62,63,2019-09-26 09:35:32.336,-34.593004,-58.484939
63,64,2019-09-26 09:35:32.376,-34.593004,-58.484939
64,65,2019-09-26 09:35:32.416,-34.593004,-58.484939
65,66,2019-09-26 09:35:32.456,-34.593004,-58.484938
66,67,2019-09-26 09:35:32.496,-34.593004,-58.484938
67,68,2019-09-26 09:35:32.536,-34.593004,-58.484938
