,frameNumber,dateTime,lat,lon
0,1,2019-10-07 10:58:34.258,-34.593211,-58.48514
1,2,2019-10-07 10:58:34.298,-34.593211,-58.48514
2,3,2019-10-07 10:58:34.338,-34.593211,-58.48514
3,4,2019-10-07 10:58:34.378,-34.593211,-58.48514
4,5,2019-10-07 10:58:34.418,-34.593211,-58.48514
5,6,2019-10-07 10:58:34.458,-34.593211,-58.48514
6,7,2019-10-07 10:58:34.498,-34.593211,-58.48514
7,8,2019-10-07 10:58:34.538,-34.593211,-58.48514
8,9,2019-10-07 10:58:34.578,-34.593211,-58.48514
9,10,2019-10-07 10:58:34.618,-34.593211,-58.48514
10,11,2019-10-07 10:58:34.658,-34.593211,-58.48514
11,12,2019-10-07 10:58:34.698,-34.593211,-58.48514
12,13,2019-10-07 10:58:34.738,-34.593211,-58.48514
13,14,2019-10-07 10:58:34.778,-34.593211,-58.48514
14,15,2019-10-07 10:58:34.818,-34.593211,-58.48514
15,16,2019-10-07 10:58:34.858,-34.593211,-58.48514
16,17,2019-10-07 10:58:34.898,-34.593211,-58.48514
17,18,2019-10-07 10:58:34.938,-34.593211,-58.48514
18,19,2019-10-07 10:58:34.978,-34.593212,-58.48514
19,20,2019-10-07 10:58:35.018,-34.593212,-58.48514
20,21,2019-10-07 10:58:35.058,-34.593212,-58.48514
21,22,2019-10-07 10:58:35.098,-34.593212,-58.48514
22,23,2019-10-07 10:58:35.138,-34.593212,-58.48514
23,24,2019-10-07 10:58:35.178,-34.593212,-58.48514
24,25,2019-10-07 10:58:35.218,-34.593212,-58.48514
25,26,2019-10-07 10:58:35.258,-34.593211,-58.48514
26,27,2019-10-07 10:58:35.298,-34.593211,-58.48514
27,28,2019-10-07 10:58:35.338,-34.593211,-58.48514
28,29,2019-10-07 10:58:35.378,-34.593211,-58.48514
29,30,2019-10-07 10:58:35.418,-34.593211,-58.48514
30,31,2019-10-07 10:58:35.458,-34.593211,-58.48514
31,32,2019-10-07 10:58:35.498,-34.593211,-58.48514
32,33,2019-10-07 10:58:35.538,-34.593211,-58.48514
33,34,2019-10-07 10:58:35.578,-34.593211,-58.48514
34,35,2019-10-07 10:58:35.618,-34.593211,-58.48514
35,36,2019-10-07 10:58:35.658,-34.593211,-58.48514
36,37,2019-10-07 10:58:35.698,-34.593211,-58.48514
37,38,2019-10-07 10:58:35.738,-34.593211,-58.48514
38,39,2019-10-07 10:58:35.778,-34.59321,-58.48514
39,40,2019-10-07 10:58:35.818,-34.59321,-58.48514
40,41,2019-10-07 10:58:35.858,-34.59321,-58.485139
41,42,2019-10-07 10:58:35.898,-34.59321,-58.485139
42,43,2019-10-07 10:58:35.938,-34.59321,-58.485139
43,44,2019-10-07 10:58:35.978,-34.593209,-58.485139
44,45,2019-10-07 10:58:36.018,-34.593209,-58.485139
45,46,2019-10-07 10:58:36.058,-34.593208,-58.485139
46,47,2019-10-07 10:58:36.098,-34.593208,-58.485139
47,48,2019-10-07 10:58:36.138,-34.593208,-58.485139
48,49,2019-10-07 10:58:36.178,-34.593208,-58.485139
49,50,2019-10-07 10:58:36.218,-34.593208,-58.485139
50,51,2019-10-07 10:58:36.258,-34.593207,-58.485139
51,52,2019-10-07 10:58:36.298,-34.593207,-58.485139
52,53,2019-10-07 10:58:36.338,-34.593207,-58.485139
53,54,2019-10-07 10:58:36.378,-34.593206,-58.485139
54,55,2019-10-07 10:58:36.418,-34.593206,-58.485139
55,56,2019-10-07 10:58:36.458,-34.593206,-58.485139
56,57,2019-10-07 10:58:36.498,-34.593206,-58.485139
57,58,2019-10-07 10:58:36.538,-34.593206,-58.485139
58,59,2019-10-07 10:58:36.578,-34.593205,-58.485139
59,60,2019-10-07 10:58:36.618,-34.593205,-58.485139
60,61,2019-10-07 10:58:36.658,-34.593204,-58.485139
61,62,2019-10-07 10:58:36.698,-34.593204,-58.485139
62,63,2019-10-07 10:58:36.738,-34.593204,-58.485139
63,64,2019-10-07 10:58:36.778,-34.593204,-58.485139
64,65,2019-10-07 10:58:36.818,-34.593204,-58.485139
65,66,2019-10-07 10:58:36.858,-34.593203,-58.485139
66,67,2019-10-07 10:58:36.898,-34.593203,-58.485139
67,68,2019-10-07 10:58:36.938,-34.593203,-58.485139
68,69,2019-10-07 10:58:36.978,-34.593203,-58.485139
69,70,2019-10-07 10:58:37.018,-34.593203,-58.485139
70,71,2019-10-07 10:58:37.058,-34.593202,-58.485139
71,72,2019-10-07 10:58:37.098,-34.593202,-58.485139
72,73,2019-10-07 10:58:37.138,-34.593202,-58.485139
73,74,2019-10-07 10:58:37.178,-34.593201,-58.485139
74,75,2019-10-07 10:58:37.218,-34.593201,-58.485139
75,76,2019-10-07 10:58:37.258,-34.593201,-58.485139
76,77,2019-10-07 10:58:37.298,-34.593201,-58.485139
77,78,2019-10-07 10:58:37.338,-34.593201,-58.485139
78,79,2019-10-07 10:58:37.378,-34.5932,-58.485139
79,80,2019-10-07 10:58:37.418,-34.5932,-58.485139
80,81,2019-10-07 10:58:37.458,-34.5932,-58.485139
81,82,2019-10-07 10:58:37.498,-34.5932,-58.485139
82,83,2019-10-07 10:58:37.538,-34.5932,-58.485139
83,84,2019-10-07 10:58:37.578,-34.5932,-58.485139
84,85,2019-10-07 10:58:37.618,-34.5932,-58.485139
85,86,2019-10-07 10:58:37.658,-34.593199,-58.485139
86,87,2019-10-07 10:58:37.698,-34.593199,-58.485139
87,88,2019-10-07 10:58:37.738,-34.593199,-58.485139
88,89,2019-10-07 10:58:37.778,-34.593199,-58.485139
89,90,2019-10-07 10:58:37.818,-34.593199,-58.485139
90,91,2019-10-07 10:58:37.858,-34.593198,-58.485139
91,92,2019-10-07 10:58:37.898,-34.593198,-58.485139
92,93,2019-10-07 10:58:37.938,-34.593198,-58.485139
93,94,2019-10-07 10:58:37.978,-34.593198,-58.485139
94,95,2019-10-07 10:58:38.018,-34.593198,-58.485139
95,96,2019-10-07 10:58:38.058,-34.593197,-58.485139
96,97,2019-10-07 10:58:38.098,-34.593197,-58.485139
97,98,2019-10-07 10:58:38.138,-34.593197,-58.485139
98,99,2019-10-07 10:58:38.178,-34.593197,-58.485139
99,100,2019-10-07 10:58:38.218,-34.593197,-58.485139
100,101,2019-10-07 10:58:38.258,-34.593196,-58.485139
101,102,2019-10-07 10:58:38.298,-34.593196,-58.485139
102,103,2019-10-07 10:58:38.338,-34.593196,-58.485139
103,104,2019-10-07 10:58:38.378,-34.593196,-58.485139
104,105,2019-10-07 10:58:38.418,-34.593196,-58.485139
105,106,2019-10-07 10:58:38.458,-34.593195,-58.485139
106,107,2019-10-07 10:58:38.498,-34.593195,-58.485139
107,108,2019-10-07 10:58:38.538,-34.593195,-58.485139
108,109,2019-10-07 10:58:38.578,-34.593195,-58.485139
109,110,2019-10-07 10:58:38.618,-34.593195,-58.485139
110,111,2019-10-07 10:58:38.658,-34.593194,-58.485139
111,112,2019-10-07 10:58:38.698,-34.593194,-58.485139
112,113,2019-10-07 10:58:38.738,-34.593194,-58.485139
113,114,2019-10-07 10:58:38.778,-34.593194,-58.485139
114,115,2019-10-07 10:58:38.818,-34.593194,-58.485139
115,116,2019-10-07 10:58:38.858,-34.593193,-58.485139
116,117,2019-10-07 10:58:38.898,-34.593193,-58.485139
117,118,2019-10-07 10:58:38.938,-34.593193,-58.485139
118,119,2019-10-07 10:58:38.978,-34.593193,-58.48514
119,120,2019-10-07 10:58:39.018,-34.593193,-58.48514
120,121,2019-10-07 10:58:39.058,-34.593192,-58.48514
121,122,2019-10-07 10:58:39.098,-34.593192,-58.48514
122,123,2019-10-07 10:58:39.138,-34.593192,-58.48514
123,124,2019-10-07 10:58:39.178,-34.593192,-58.48514
124,125,2019-10-07 10:58:39.218,-34.593192,-58.48514
125,126,2019-10-07 10:58:39.258,-34.593191,-58.48514
126,127,2019-10-07 10:58:39.298,-34.593191,-58.48514
127,128,2019-10-07 10:58:39.338,-34.593191,-58.48514
128,129,2019-10-07 10:58:39.378,-34.593191,-58.48514
129,130,2019-10-07 10:58:39.418,-34.593191,-58.48514
130,131,2019-10-07 10:58:39.458,-34.59319,-58.48514
131,132,2019-10-07 10:58:39.498,-34.59319,-58.48514
132,133,2019-10-07 10:58:39.538,-34.59319,-58.48514
133,134,2019-10-07 10:58:39.578,-34.59319,-58.48514
134,135,2019-10-07 10:58:39.618,-34.59319,-58.48514
135,136,2019-10-07 10:58:39.658,-34.593189,-58.485141
136,137,2019-10-07 10:58:39.698,-34.593189,-58.485141
137,138,2019-10-07 10:58:39.738,-34.593189,-58.485141
138,139,2019-10-07 10:58:39.778,-34.593189,-58.485141
139,140,2019-10-07 10:58:39.818,-34.593189,-58.485141
140,141,2019-10-07 10:58:39.858,-34.593189,-58.485141
141,142,2019-10-07 10:58:39.898,-34.593189,-58.485141
142,143,2019-10-07 10:58:39.938,-34.593189,-58.485141
143,144,2019-10-07 10:58:39.978,-34.593188,-58.485141
144,145,2019-10-07 10:58:40.018,-34.593188,-58.485141
145,146,2019-10-07 10:58:40.058,-34.593188,-58.485141
146,147,2019-10-07 10:58:40.098,-34.593188,-58.485141
147,148,2019-10-07 10:58:40.138,-34.593188,-58.485141
