,frameNumber,dateTime,lat,lon
0,1,2019-09-04 10:36:16.621,-34.593154,-58.484712
1,2,2019-09-04 10:36:16.661,-34.593154,-58.484712
2,3,2019-09-04 10:36:16.701,-34.593154,-58.484712
3,4,2019-09-04 10:36:16.741,-34.593154,-58.484712
4,5,2019-09-04 10:36:16.781,-34.593154,-58.484712
5,6,2019-09-04 10:36:16.821,-34.593154,-58.484712
6,7,2019-09-04 10:36:16.861,-34.593154,-58.484712
7,8,2019-09-04 10:36:16.901,-34.593154,-58.484712
8,9,2019-09-04 10:36:16.941,-34.593154,-58.484712
9,10,2019-09-04 10:36:16.981,-34.593154,-58.484712
10,11,2019-09-04 10:36:17.021,-34.593154,-58.484712
11,12,2019-09-04 10:36:17.061,-34.593154,-58.484712
12,13,2019-09-04 10:36:17.101,-34.593154,-58.484712
13,14,2019-09-04 10:36:17.141,-34.593154,-58.484712
14,15,2019-09-04 10:36:17.181,-34.593154,-58.484712
15,16,2019-09-04 10:36:17.221,-34.593154,-58.484712
16,17,2019-09-04 10:36:17.261,-34.593154,-58.484713
17,18,2019-09-04 10:36:17.301,-34.593154,-58.484713
18,19,2019-09-04 10:36:17.341,-34.593154,-58.484713
19,20,2019-09-04 10:36:17.381,-34.593154,-58.484712
20,21,2019-09-04 10:36:17.421,-34.593154,-58.484712
21,22,2019-09-04 10:36:17.461,-34.593154,-58.484712
22,23,2019-09-04 10:36:17.501,-34.593154,-58.484712
23,24,2019-09-04 10:36:17.541,-34.593154,-58.484712
24,25,2019-09-04 10:36:17.581,-34.593154,-58.484713
25,26,2019-09-04 10:36:17.621,-34.593154,-58.484713
26,27,2019-09-04 10:36:17.661,-34.593154,-58.484713
27,28,2019-09-04 10:36:17.701,-34.593154,-58.484713
28,29,2019-09-04 10:36:17.741,-34.593154,-58.484713
29,30,2019-09-04 10:36:17.781,-34.593154,-58.484713
30,31,2019-09-04 10:36:17.821,-34.593154,-58.484713
31,32,2019-09-04 10:36:17.861,-34.593154,-58.484713
32,33,2019-09-04 10:36:17.901,-34.593154,-58.484713
33,34,2019-09-04 10:36:17.941,-34.593154,-58.484713
34,35,2019-09-04 10:36:17.981,-34.593154,-58.484713
35,36,2019-09-04 10:36:18.021,-34.593154,-58.484713
36,37,2019-09-04 10:36:18.061,-34.593154,-58.484713
37,38,2019-09-04 10:36:18.101,-34.593154,-58.484713
38,39,2019-09-04 10:36:18.141,-34.593154,-58.484713
39,40,2019-09-04 10:36:18.181,-34.593154,-58.484713
40,41,2019-09-04 10:36:18.221,-34.593154,-58.484713
41,42,2019-09-04 10:36:18.261,-34.593154,-58.484713
42,43,2019-09-04 10:36:18.301,-34.593154,-58.484713
43,44,2019-09-04 10:36:18.341,-34.593154,-58.484713
44,45,2019-09-04 10:36:18.381,-34.593154,-58.484713
45,46,2019-09-04 10:36:18.421,-34.593154,-58.484713
46,47,2019-09-04 10:36:18.461,-34.593154,-58.484713
47,48,2019-09-04 10:36:18.501,-34.593154,-58.484713
48,49,2019-09-04 10:36:18.541,-34.593154,-58.484713
49,50,2019-09-04 10:36:18.581,-34.593154,-58.484713
50,51,2019-09-04 10:36:18.621,-34.593154,-58.484713
51,52,2019-09-04 10:36:18.661,-34.593154,-58.484713
52,53,2019-09-04 10:36:18.701,-34.593154,-58.484713
53,54,2019-09-04 10:36:18.741,-34.593154,-58.484713
54,55,2019-09-04 10:36:18.781,-34.593153,-58.484713
55,56,2019-09-04 10:36:18.821,-34.593153,-58.484713
56,57,2019-09-04 10:36:18.861,-34.593153,-58.484713
57,58,2019-09-04 10:36:18.901,-34.593153,-58.484713
58,59,2019-09-04 10:36:18.941,-34.593153,-58.484713
59,60,2019-09-04 10:36:18.981,-34.593153,-58.484712
60,61,2019-09-04 10:36:19.021,-34.593153,-58.484712
61,62,2019-09-04 10:36:19.061,-34.593153,-58.484712
62,63,2019-09-04 10:36:19.101,-34.593153,-58.484712
63,64,2019-09-04 10:36:19.141,-34.593153,-58.484712
64,65,2019-09-04 10:36:19.181,-34.593152,-58.484712
65,66,2019-09-04 10:36:19.221,-34.593152,-58.484712
66,67,2019-09-04 10:36:19.261,-34.593152,-58.484712
67,68,2019-09-04 10:36:19.301,-34.593152,-58.484712
68,69,2019-09-04 10:36:19.341,-34.593152,-58.484712
69,70,2019-09-04 10:36:19.381,-34.593152,-58.484712
70,71,2019-09-04 10:36:19.421,-34.593152,-58.484712
71,72,2019-09-04 10:36:19.461,-34.593152,-58.484712
72,73,2019-09-04 10:36:19.501,-34.593152,-58.484712
73,74,2019-09-04 10:36:19.541,-34.593152,-58.484712
74,75,2019-09-04 10:36:19.581,-34.593151,-58.484712
75,76,2019-09-04 10:36:19.621,-34.593151,-58.484712
76,77,2019-09-04 10:36:19.661,-34.593151,-58.484712
77,78,2019-09-04 10:36:19.701,-34.593151,-58.484712
78,79,2019-09-04 10:36:19.741,-34.593151,-58.484712
79,80,2019-09-04 10:36:19.781,-34.59315,-58.484712
80,81,2019-09-04 10:36:19.821,-34.59315,-58.484712
81,82,2019-09-04 10:36:19.861,-34.59315,-58.484712
82,83,2019-09-04 10:36:19.901,-34.59315,-58.484712
83,84,2019-09-04 10:36:19.941,-34.59315,-58.484712
84,85,2019-09-04 10:36:19.981,-34.593149,-58.484712
85,86,2019-09-04 10:36:20.021,-34.593149,-58.484712
86,87,2019-09-04 10:36:20.061,-34.593148,-58.484712
87,88,2019-09-04 10:36:20.101,-34.593148,-58.484712
88,89,2019-09-04 10:36:20.141,-34.593148,-58.484712
89,90,2019-09-04 10:36:20.181,-34.593148,-58.484713
90,91,2019-09-04 10:36:20.221,-34.593148,-58.484713
91,92,2019-09-04 10:36:20.261,-34.593147,-58.484713
92,93,2019-09-04 10:36:20.301,-34.593147,-58.484713
93,94,2019-09-04 10:36:20.341,-34.593147,-58.484713
94,95,2019-09-04 10:36:20.381,-34.593147,-58.484712
95,96,2019-09-04 10:36:20.421,-34.593147,-58.484712
96,97,2019-09-04 10:36:20.461,-34.593146,-58.484712
97,98,2019-09-04 10:36:20.501,-34.593146,-58.484712
98,99,2019-09-04 10:36:20.541,-34.593146,-58.484712
99,100,2019-09-04 10:36:20.581,-34.593145,-58.484712
100,101,2019-09-04 10:36:20.621,-34.593145,-58.484712
101,102,2019-09-04 10:36:20.661,-34.593144,-58.484712
102,103,2019-09-04 10:36:20.701,-34.593144,-58.484712
103,104,2019-09-04 10:36:20.741,-34.593144,-58.484712
104,105,2019-09-04 10:36:20.781,-34.593143,-58.484713
105,106,2019-09-04 10:36:20.821,-34.593143,-58.484713
106,107,2019-09-04 10:36:20.861,-34.593143,-58.484713
107,108,2019-09-04 10:36:20.901,-34.593143,-58.484713
108,109,2019-09-04 10:36:20.941,-34.593143,-58.484713
109,110,2019-09-04 10:36:20.981,-34.593142,-58.484713
110,111,2019-09-04 10:36:21.021,-34.593142,-58.484713
111,112,2019-09-04 10:36:21.061,-34.593141,-58.484713
112,113,2019-09-04 10:36:21.101,-34.593141,-58.484713
