,frameNumber,dateTime,lat,lon
0,1,2019-09-26 10:20:46.117,-34.593115,-58.48479
1,2,2019-09-26 10:20:46.157,-34.593115,-58.48479
2,3,2019-09-26 10:20:46.197,-34.593115,-58.48479
3,4,2019-09-26 10:20:46.237,-34.593115,-58.48479
4,5,2019-09-26 10:20:46.277,-34.593114,-58.48479
5,6,2019-09-26 10:20:46.317,-34.593114,-58.48479
6,7,2019-09-26 10:20:46.357,-34.593114,-58.48479
7,8,2019-09-26 10:20:46.397,-34.593114,-58.48479
8,9,2019-09-26 10:20:46.437,-34.593113,-58.48479
9,10,2019-09-26 10:20:46.477,-34.593113,-58.48479
10,11,2019-09-26 10:20:46.517,-34.593113,-58.48479
11,12,2019-09-26 10:20:46.557,-34.593113,-58.48479
12,13,2019-09-26 10:20:46.597,-34.593113,-58.48479
13,14,2019-09-26 10:20:46.637,-34.593113,-58.48479
14,15,2019-09-26 10:20:46.677,-34.593113,-58.484789
15,16,2019-09-26 10:20:46.717,-34.593113,-58.484789
16,17,2019-09-26 10:20:46.757,-34.593112,-58.48479
17,18,2019-09-26 10:20:46.797,-34.593112,-58.48479
18,19,2019-09-26 10:20:46.837,-34.593112,-58.48479
19,20,2019-09-26 10:20:46.877,-34.593112,-58.484789
20,21,2019-09-26 10:20:46.917,-34.593112,-58.484789
21,22,2019-09-26 10:20:46.957,-34.593111,-58.484789
22,23,2019-09-26 10:20:46.997,-34.593111,-58.484789
23,24,2019-09-26 10:20:47.037,-34.593111,-58.484789
24,25,2019-09-26 10:20:47.077,-34.593111,-58.484789
25,26,2019-09-26 10:20:47.117,-34.593111,-58.484789
26,27,2019-09-26 10:20:47.157,-34.59311,-58.484789
27,28,2019-09-26 10:20:47.197,-34.59311,-58.484789
28,29,2019-09-26 10:20:47.237,-34.59311,-58.484789
29,30,2019-09-26 10:20:47.277,-34.593109,-58.484789
30,31,2019-09-26 10:20:47.317,-34.593109,-58.484789
31,32,2019-09-26 10:20:47.357,-34.593109,-58.484789
32,33,2019-09-26 10:20:47.397,-34.593109,-58.484789
33,34,2019-09-26 10:20:47.437,-34.593108,-58.484789
34,35,2019-09-26 10:20:47.477,-34.593108,-58.484789
35,36,2019-09-26 10:20:47.517,-34.593108,-58.484789
36,37,2019-09-26 10:20:47.557,-34.593107,-58.484789
37,38,2019-09-26 10:20:47.597,-34.593107,-58.484789
38,39,2019-09-26 10:20:47.637,-34.593107,-58.484789
39,40,2019-09-26 10:20:47.677,-34.593107,-58.484789
40,41,2019-09-26 10:20:47.717,-34.593107,-58.484789
41,42,2019-09-26 10:20:47.757,-34.593106,-58.484789
42,43,2019-09-26 10:20:47.797,-34.593106,-58.484789
43,44,2019-09-26 10:20:47.837,-34.593106,-58.484789
44,45,2019-09-26 10:20:47.877,-34.593106,-58.484789
45,46,2019-09-26 10:20:47.917,-34.593106,-58.484789
46,47,2019-09-26 10:20:47.957,-34.593105,-58.484789
47,48,2019-09-26 10:20:47.997,-34.593105,-58.484789
48,49,2019-09-26 10:20:48.037,-34.593104,-58.484789
49,50,2019-09-26 10:20:48.077,-34.593104,-58.484789
50,51,2019-09-26 10:20:48.117,-34.593104,-58.484789
51,52,2019-09-26 10:20:48.157,-34.593104,-58.484789
52,53,2019-09-26 10:20:48.197,-34.593104,-58.484789
53,54,2019-09-26 10:20:48.237,-34.593104,-58.484789
54,55,2019-09-26 10:20:48.277,-34.593103,-58.484789
55,56,2019-09-26 10:20:48.317,-34.593103,-58.484789
56,57,2019-09-26 10:20:48.357,-34.593102,-58.484789
57,58,2019-09-26 10:20:48.397,-34.593102,-58.484789
58,59,2019-09-26 10:20:48.437,-34.593102,-58.484789
59,60,2019-09-26 10:20:48.477,-34.593101,-58.484789
60,61,2019-09-26 10:20:48.517,-34.593101,-58.484789
61,62,2019-09-26 10:20:48.557,-34.593101,-58.484789
62,63,2019-09-26 10:20:48.597,-34.593101,-58.484789
63,64,2019-09-26 10:20:48.637,-34.5931,-58.484789
64,65,2019-09-26 10:20:48.677,-34.5931,-58.484789
65,66,2019-09-26 10:20:48.717,-34.5931,-58.484789
66,67,2019-09-26 10:20:48.757,-34.593099,-58.484789
67,68,2019-09-26 10:20:48.797,-34.593099,-58.484789
68,69,2019-09-26 10:20:48.837,-34.593099,-58.484789
69,70,2019-09-26 10:20:48.877,-34.593099,-58.484789
70,71,2019-09-26 10:20:48.917,-34.593099,-58.484789
71,72,2019-09-26 10:20:48.957,-34.593098,-58.484789
72,73,2019-09-26 10:20:48.997,-34.593098,-58.484789
73,74,2019-09-26 10:20:49.037,-34.593097,-58.484789
74,75,2019-09-26 10:20:49.077,-34.593097,-58.484789
75,76,2019-09-26 10:20:49.117,-34.593097,-58.484789
76,77,2019-09-26 10:20:49.157,-34.593096,-58.484789
77,78,2019-09-26 10:20:49.197,-34.593096,-58.484789
78,79,2019-09-26 10:20:49.237,-34.593096,-58.484789
79,80,2019-09-26 10:20:49.277,-34.593095,-58.484789
80,81,2019-09-26 10:20:49.317,-34.593095,-58.484789
81,82,2019-09-26 10:20:49.357,-34.593095,-58.48479
82,83,2019-09-26 10:20:49.397,-34.593095,-58.48479
83,84,2019-09-26 10:20:49.437,-34.593094,-58.48479
84,85,2019-09-26 10:20:49.477,-34.593094,-58.48479
85,86,2019-09-26 10:20:49.517,-34.593094,-58.48479
86,87,2019-09-26 10:20:49.557,-34.593093,-58.48479
87,88,2019-09-26 10:20:49.597,-34.593093,-58.48479
88,89,2019-09-26 10:20:49.637,-34.593093,-58.48479
89,90,2019-09-26 10:20:49.677,-34.593092,-58.48479
90,91,2019-09-26 10:20:49.717,-34.593092,-58.48479
91,92,2019-09-26 10:20:49.757,-34.593091,-58.48479
92,93,2019-09-26 10:20:49.797,-34.593091,-58.48479
93,94,2019-09-26 10:20:49.837,-34.59309,-58.48479
94,95,2019-09-26 10:20:49.877,-34.59309,-58.48479
95,96,2019-09-26 10:20:49.917,-34.59309,-58.48479
96,97,2019-09-26 10:20:49.957,-34.59309,-58.48479
97,98,2019-09-26 10:20:49.997,-34.59309,-58.48479
98,99,2019-09-26 10:20:50.037,-34.593089,-58.48479
99,100,2019-09-26 10:20:50.077,-34.593089,-58.48479
100,101,2019-09-26 10:20:50.117,-34.593089,-58.48479
101,102,2019-09-26 10:20:50.157,-34.593088,-58.48479
102,103,2019-09-26 10:20:50.197,-34.593088,-58.48479
103,104,2019-09-26 10:20:50.237,-34.593087,-58.48479
104,105,2019-09-26 10:20:50.277,-34.593087,-58.48479
105,106,2019-09-26 10:20:50.317,-34.593087,-58.48479
106,107,2019-09-26 10:20:50.357,-34.593087,-58.48479
107,108,2019-09-26 10:20:50.397,-34.593087,-58.48479
108,109,2019-09-26 10:20:50.437,-34.593087,-58.48479
109,110,2019-09-26 10:20:50.477,-34.593086,-58.48479
110,111,2019-09-26 10:20:50.517,-34.593086,-58.48479
111,112,2019-09-26 10:20:50.557,-34.593085,-58.484791
112,113,2019-09-26 10:20:50.597,-34.593085,-58.484791
113,114,2019-09-26 10:20:50.637,-34.593084,-58.484791
114,115,2019-09-26 10:20:50.677,-34.593084,-58.484791
115,116,2019-09-26 10:20:50.717,-34.593084,-58.484791
116,117,2019-09-26 10:20:50.757,-34.593083,-58.484791
117,118,2019-09-26 10:20:50.797,-34.593083,-58.484791
118,119,2019-09-26 10:20:50.837,-34.593082,-58.484791
119,120,2019-09-26 10:20:50.877,-34.593082,-58.484791
120,121,2019-09-26 10:20:50.917,-34.593082,-58.484791
121,122,2019-09-26 10:20:50.957,-34.593081,-58.484791
122,123,2019-09-26 10:20:50.997,-34.593081,-58.484791
123,124,2019-09-26 10:20:51.037,-34.59308,-58.484791
124,125,2019-09-26 10:20:51.077,-34.59308,-58.484791
125,126,2019-09-26 10:20:51.117,-34.59308,-58.484791
126,127,2019-09-26 10:20:51.157,-34.59308,-58.484791
127,128,2019-09-26 10:20:51.197,-34.59308,-58.484791
128,129,2019-09-26 10:20:51.237,-34.593079,-58.484791
129,130,2019-09-26 10:20:51.277,-34.593079,-58.484791
130,131,2019-09-26 10:20:51.317,-34.593079,-58.484791
131,132,2019-09-26 10:20:51.357,-34.593078,-58.484791
132,133,2019-09-26 10:20:51.397,-34.593078,-58.484791
133,134,2019-09-26 10:20:51.437,-34.593078,-58.484791
134,135,2019-09-26 10:20:51.477,-34.593077,-58.484791
135,136,2019-09-26 10:20:51.517,-34.593077,-58.484791
136,137,2019-09-26 10:20:51.557,-34.593076,-58.484791
137,138,2019-09-26 10:20:51.597,-34.593076,-58.484791
138,139,2019-09-26 10:20:51.637,-34.593076,-58.484791
139,140,2019-09-26 10:20:51.677,-34.593075,-58.484792
140,141,2019-09-26 10:20:51.717,-34.593075,-58.484792
141,142,2019-09-26 10:20:51.757,-34.593075,-58.484792
142,143,2019-09-26 10:20:51.797,-34.593075,-58.484792
143,144,2019-09-26 10:20:51.837,-34.593074,-58.484792
144,145,2019-09-26 10:20:51.877,-34.593074,-58.484792
145,146,2019-09-26 10:20:51.917,-34.593074,-58.484792
146,147,2019-09-26 10:20:51.957,-34.593073,-58.484792
147,148,2019-09-26 10:20:51.997,-34.593073,-58.484792
148,149,2019-09-26 10:20:52.037,-34.593072,-58.484792
149,150,2019-09-26 10:20:52.077,-34.593072,-58.484792
150,151,2019-09-26 10:20:52.117,-34.593072,-58.484792
151,152,2019-09-26 10:20:52.157,-34.593071,-58.484792
152,153,2019-09-26 10:20:52.197,-34.593071,-58.484792
153,154,2019-09-26 10:20:52.237,-34.59307,-58.484792
154,155,2019-09-26 10:20:52.277,-34.59307,-58.484792
155,156,2019-09-26 10:20:52.317,-34.59307,-58.484792
156,157,2019-09-26 10:20:52.357,-34.59307,-58.484792
157,158,2019-09-26 10:20:52.397,-34.59307,-58.484792
158,159,2019-09-26 10:20:52.437,-34.593069,-58.484792
159,160,2019-09-26 10:20:52.477,-34.593069,-58.484792
160,161,2019-09-26 10:20:52.517,-34.593069,-58.484792
161,162,2019-09-26 10:20:52.557,-34.593068,-58.484792
162,163,2019-09-26 10:20:52.597,-34.593068,-58.484792
163,164,2019-09-26 10:20:52.637,-34.593068,-58.484792
164,165,2019-09-26 10:20:52.677,-34.593067,-58.484792
165,166,2019-09-26 10:20:52.717,-34.593067,-58.484792
166,167,2019-09-26 10:20:52.757,-34.593066,-58.484793
167,168,2019-09-26 10:20:52.797,-34.593066,-58.484793
168,169,2019-09-26 10:20:52.837,-34.593065,-58.484793
169,170,2019-09-26 10:20:52.877,-34.593065,-58.484793
170,171,2019-09-26 10:20:52.917,-34.593065,-58.484793
171,172,2019-09-26 10:20:52.957,-34.593064,-58.484793
172,173,2019-09-26 10:20:52.997,-34.593064,-58.484793
173,174,2019-09-26 10:20:53.037,-34.593063,-58.484793
174,175,2019-09-26 10:20:53.077,-34.593063,-58.484793
175,176,2019-09-26 10:20:53.117,-34.593063,-58.484793
176,177,2019-09-26 10:20:53.157,-34.593063,-58.484793
177,178,2019-09-26 10:20:53.197,-34.593063,-58.484793
178,179,2019-09-26 10:20:53.237,-34.593062,-58.484793
179,180,2019-09-26 10:20:53.277,-34.593062,-58.484793
180,181,2019-09-26 10:20:53.317,-34.593062,-58.484793
181,182,2019-09-26 10:20:53.357,-34.593061,-58.484793
182,183,2019-09-26 10:20:53.397,-34.593061,-58.484793
183,184,2019-09-26 10:20:53.437,-34.593061,-58.484793
184,185,2019-09-26 10:20:53.477,-34.59306,-58.484793
185,186,2019-09-26 10:20:53.517,-34.59306,-58.484793
186,187,2019-09-26 10:20:53.557,-34.593059,-58.484793
187,188,2019-09-26 10:20:53.597,-34.593059,-58.484793
188,189,2019-09-26 10:20:53.637,-34.593058,-58.484793
189,190,2019-09-26 10:20:53.677,-34.593058,-58.484793
190,191,2019-09-26 10:20:53.717,-34.593058,-58.484793
