,frameNumber,dateTime,lat,lon
0,1,2019-10-07 09:27:55.108,-34.593135,-58.484777
1,2,2019-10-07 09:27:55.148,-34.593135,-58.484777
2,3,2019-10-07 09:27:55.188,-34.593135,-58.484777
3,4,2019-10-07 09:27:55.228,-34.593135,-58.484777
4,5,2019-10-07 09:27:55.268,-34.593135,-58.484777
5,6,2019-10-07 09:27:55.308,-34.593135,-58.484777
6,7,2019-10-07 09:27:55.348,-34.593135,-58.484777
7,8,2019-10-07 09:27:55.388,-34.593135,-58.484777
8,9,2019-10-07 09:27:55.428,-34.593135,-58.484777
9,10,2019-10-07 09:27:55.468,-34.593135,-58.484777
10,11,2019-10-07 09:27:55.508,-34.593135,-58.484777
11,12,2019-10-07 09:27:55.548,-34.593135,-58.484777
12,13,2019-10-07 09:27:55.588,-34.593135,-58.484777
13,14,2019-10-07 09:27:55.628,-34.593135,-58.484777
14,15,2019-10-07 09:27:55.668,-34.593135,-58.484777
15,16,2019-10-07 09:27:55.708,-34.593135,-58.484777
16,17,2019-10-07 09:27:55.748,-34.593135,-58.484777
17,18,2019-10-07 09:27:55.788,-34.593135,-58.484777
18,19,2019-10-07 09:27:55.828,-34.593135,-58.484777
19,20,2019-10-07 09:27:55.868,-34.593135,-58.484777
20,21,2019-10-07 09:27:55.908,-34.593135,-58.484777
21,22,2019-10-07 09:27:55.948,-34.593135,-58.484777
22,23,2019-10-07 09:27:55.988,-34.593135,-58.484777
23,24,2019-10-07 09:27:56.028,-34.593135,-58.484777
24,25,2019-10-07 09:27:56.068,-34.593135,-58.484777
25,26,2019-10-07 09:27:56.108,-34.593135,-58.484777
26,27,2019-10-07 09:27:56.148,-34.593135,-58.484777
27,28,2019-10-07 09:27:56.188,-34.593135,-58.484777
28,29,2019-10-07 09:27:56.228,-34.593135,-58.484777
29,30,2019-10-07 09:27:56.268,-34.593135,-58.484777
30,31,2019-10-07 09:27:56.308,-34.593135,-58.484777
31,32,2019-10-07 09:27:56.348,-34.593135,-58.484777
32,33,2019-10-07 09:27:56.388,-34.593135,-58.484777
33,34,2019-10-07 09:27:56.428,-34.593135,-58.484778
34,35,2019-10-07 09:27:56.468,-34.593135,-58.484778
35,36,2019-10-07 09:27:56.508,-34.593135,-58.484778
36,37,2019-10-07 09:27:56.548,-34.593135,-58.484778
37,38,2019-10-07 09:27:56.588,-34.593135,-58.484778
38,39,2019-10-07 09:27:56.628,-34.593135,-58.484777
39,40,2019-10-07 09:27:56.668,-34.593135,-58.484777
40,41,2019-10-07 09:27:56.708,-34.593135,-58.484777
41,42,2019-10-07 09:27:56.748,-34.593135,-58.484777
42,43,2019-10-07 09:27:56.788,-34.593135,-58.484777
43,44,2019-10-07 09:27:56.828,-34.593135,-58.484777
44,45,2019-10-07 09:27:56.868,-34.593135,-58.484777
45,46,2019-10-07 09:27:56.908,-34.593135,-58.484777
46,47,2019-10-07 09:27:56.948,-34.593135,-58.484777
47,48,2019-10-07 09:27:56.988,-34.593135,-58.484777
48,49,2019-10-07 09:27:57.028,-34.593135,-58.484777
49,50,2019-10-07 09:27:57.068,-34.593135,-58.484777
50,51,2019-10-07 09:27:57.108,-34.593135,-58.484777
51,52,2019-10-07 09:27:57.148,-34.593135,-58.484777
52,53,2019-10-07 09:27:57.188,-34.593135,-58.484777
53,54,2019-10-07 09:27:57.228,-34.593135,-58.484777
54,55,2019-10-07 09:27:57.268,-34.593135,-58.484777
55,56,2019-10-07 09:27:57.308,-34.593135,-58.484777
56,57,2019-10-07 09:27:57.348,-34.593135,-58.484777
57,58,2019-10-07 09:27:57.388,-34.593135,-58.484777
58,59,2019-10-07 09:27:57.428,-34.593135,-58.484777
59,60,2019-10-07 09:27:57.468,-34.593135,-58.484777
60,61,2019-10-07 09:27:57.508,-34.593135,-58.484777
61,62,2019-10-07 09:27:57.548,-34.593135,-58.484777
62,63,2019-10-07 09:27:57.588,-34.593135,-58.484777
63,64,2019-10-07 09:27:57.628,-34.593135,-58.484777
64,65,2019-10-07 09:27:57.668,-34.593135,-58.484777
65,66,2019-10-07 09:27:57.708,-34.593135,-58.484777
66,67,2019-10-07 09:27:57.748,-34.593135,-58.484777
67,68,2019-10-07 09:27:57.788,-34.593135,-58.484777
68,69,2019-10-07 09:27:57.828,-34.593135,-58.484777
69,70,2019-10-07 09:27:57.868,-34.593135,-58.484777
70,71,2019-10-07 09:27:57.908,-34.593135,-58.484777
71,72,2019-10-07 09:27:57.948,-34.593135,-58.484777
72,73,2019-10-07 09:27:57.988,-34.593135,-58.484777
