,frameNumber,dateTime,lat,lon
0,1,2019-09-26 09:23:07.461,-34.593131,-58.484624
1,2,2019-09-26 09:23:07.501,-34.593131,-58.484624
2,3,2019-09-26 09:23:07.541,-34.593131,-58.484624
3,4,2019-09-26 09:23:07.581,-34.593131,-58.484624
4,5,2019-09-26 09:23:07.621,-34.593131,-58.484624
5,6,2019-09-26 09:23:07.661,-34.593131,-58.484624
6,7,2019-09-26 09:23:07.701,-34.593131,-58.484624
7,8,2019-09-26 09:23:07.741,-34.59313,-58.484624
8,9,2019-09-26 09:23:07.781,-34.59313,-58.484624
9,10,2019-09-26 09:23:07.821,-34.59313,-58.484624
10,11,2019-09-26 09:23:07.861,-34.59313,-58.484624
11,12,2019-09-26 09:23:07.901,-34.59313,-58.484624
12,13,2019-09-26 09:23:07.941,-34.59313,-58.484624
13,14,2019-09-26 09:23:07.981,-34.59313,-58.484624
14,15,2019-09-26 09:23:08.021,-34.59313,-58.484624
15,16,2019-09-26 09:23:08.061,-34.59313,-58.484624
16,17,2019-09-26 09:23:08.101,-34.59313,-58.484624
17,18,2019-09-26 09:23:08.141,-34.59313,-58.484624
18,19,2019-09-26 09:23:08.181,-34.59313,-58.484624
19,20,2019-09-26 09:23:08.221,-34.59313,-58.484624
20,21,2019-09-26 09:23:08.261,-34.59313,-58.484624
21,22,2019-09-26 09:23:08.301,-34.59313,-58.484624
22,23,2019-09-26 09:23:08.341,-34.59313,-58.484624
23,24,2019-09-26 09:23:08.381,-34.59313,-58.484624
24,25,2019-09-26 09:23:08.421,-34.59313,-58.484624
25,26,2019-09-26 09:23:08.461,-34.59313,-58.484624
26,27,2019-09-26 09:23:08.501,-34.59313,-58.484624
27,28,2019-09-26 09:23:08.541,-34.59313,-58.484624
28,29,2019-09-26 09:23:08.581,-34.59313,-58.484624
