,frameNumber,dateTime,lat,lon
0,1,2019-09-04 15:12:34.960,-34.59153,-58.48682
1,2,2019-09-04 15:12:35.000,-34.59153,-58.48682
2,3,2019-09-04 15:12:35.040,-34.59153,-58.48682
3,4,2019-09-04 15:12:35.080,-34.59153,-58.48682
4,5,2019-09-04 15:12:35.120,-34.59153,-58.48682
5,6,2019-09-04 15:12:35.160,-34.59153,-58.48682
6,7,2019-09-04 15:12:35.200,-34.59153,-58.48682
7,8,2019-09-04 15:12:35.240,-34.59153,-58.48682
8,9,2019-09-04 15:12:35.280,-34.59153,-58.48682
9,10,2019-09-04 15:12:35.320,-34.59153,-58.48682
10,11,2019-09-04 15:12:35.360,-34.591531,-58.48682
11,12,2019-09-04 15:12:35.400,-34.591531,-58.48682
12,13,2019-09-04 15:12:35.440,-34.591531,-58.48682
13,14,2019-09-04 15:12:35.480,-34.59153,-58.48682
14,15,2019-09-04 15:12:35.520,-34.59153,-58.48682
15,16,2019-09-04 15:12:35.560,-34.59153,-58.48682
16,17,2019-09-04 15:12:35.600,-34.59153,-58.48682
17,18,2019-09-04 15:12:35.640,-34.59153,-58.48682
18,19,2019-09-04 15:12:35.680,-34.59153,-58.48682
19,20,2019-09-04 15:12:35.720,-34.59153,-58.48682
20,21,2019-09-04 15:12:35.760,-34.59153,-58.48682
21,22,2019-09-04 15:12:35.800,-34.59153,-58.48682
22,23,2019-09-04 15:12:35.840,-34.59153,-58.48682
23,24,2019-09-04 15:12:35.880,-34.59153,-58.48682
24,25,2019-09-04 15:12:35.920,-34.59153,-58.48682
25,26,2019-09-04 15:12:35.960,-34.59153,-58.48682
26,27,2019-09-04 15:12:36.000,-34.59153,-58.48682
27,28,2019-09-04 15:12:36.040,-34.59153,-58.48682
28,29,2019-09-04 15:12:36.080,-34.59153,-58.48682
29,30,2019-09-04 15:12:36.120,-34.59153,-58.48682
30,31,2019-09-04 15:12:36.160,-34.59153,-58.48682
31,32,2019-09-04 15:12:36.200,-34.59153,-58.48682
32,33,2019-09-04 15:12:36.240,-34.59153,-58.48682
33,34,2019-09-04 15:12:36.280,-34.59153,-58.48682
34,35,2019-09-04 15:12:36.320,-34.59153,-58.48682
35,36,2019-09-04 15:12:36.360,-34.59153,-58.48682
36,37,2019-09-04 15:12:36.400,-34.59153,-58.48682
37,38,2019-09-04 15:12:36.440,-34.59153,-58.48682
38,39,2019-09-04 15:12:36.480,-34.59153,-58.48682
39,40,2019-09-04 15:12:36.520,-34.59153,-58.48682
40,41,2019-09-04 15:12:36.560,-34.59153,-58.48682
41,42,2019-09-04 15:12:36.600,-34.59153,-58.48682
42,43,2019-09-04 15:12:36.640,-34.59153,-58.48682
43,44,2019-09-04 15:12:36.680,-34.59153,-58.48682
44,45,2019-09-04 15:12:36.720,-34.59153,-58.48682
45,46,2019-09-04 15:12:36.760,-34.59153,-58.48682
46,47,2019-09-04 15:12:36.800,-34.59153,-58.48682
47,48,2019-09-04 15:12:36.840,-34.59153,-58.48682
48,49,2019-09-04 15:12:36.880,-34.59153,-58.48682
49,50,2019-09-04 15:12:36.920,-34.59153,-58.48682
50,51,2019-09-04 15:12:36.960,-34.59153,-58.48682
51,52,2019-09-04 15:12:37.000,-34.59153,-58.48682
52,53,2019-09-04 15:12:37.040,-34.59153,-58.48682
53,54,2019-09-04 15:12:37.080,-34.59153,-58.48682
54,55,2019-09-04 15:12:37.120,-34.59153,-58.48682
55,56,2019-09-04 15:12:37.160,-34.59153,-58.48682
56,57,2019-09-04 15:12:37.200,-34.59153,-58.48682
57,58,2019-09-04 15:12:37.240,-34.59153,-58.48682
58,59,2019-09-04 15:12:37.280,-34.59153,-58.48682
59,60,2019-09-04 15:12:37.320,-34.59153,-58.48682
60,61,2019-09-04 15:12:37.360,-34.59153,-58.48682
61,62,2019-09-04 15:12:37.400,-34.59153,-58.48682
62,63,2019-09-04 15:12:37.440,-34.59153,-58.48682
63,64,2019-09-04 15:12:37.480,-34.59153,-58.48682
64,65,2019-09-04 15:12:37.520,-34.59153,-58.48682
65,66,2019-09-04 15:12:37.560,-34.59153,-58.48682
66,67,2019-09-04 15:12:37.600,-34.59153,-58.48682
67,68,2019-09-04 15:12:37.640,-34.59153,-58.48682
68,69,2019-09-04 15:12:37.680,-34.59153,-58.48682
69,70,2019-09-04 15:12:37.720,-34.59153,-58.48682
70,71,2019-09-04 15:12:37.760,-34.59153,-58.48682
71,72,2019-09-04 15:12:37.800,-34.59153,-58.48682
72,73,2019-09-04 15:12:37.840,-34.59153,-58.48682
